the_index,Title,DomesticTotalGross,RunTime,ReleaseDate,Director,ProductionBudget,InRelease,MpaaRating,Distributor,Genre,Nominations,Wins,IntDayOfTheYear,IntMonthOfTheYear,DayOfTheYear^2,OpeningGross,OpeningRank,OpeningRatio,GenreMap_Comedy
http://www.boxofficemojo.com/movies/?id=laika2014.htm,The Boxtrolls,50837305.0,97.0,2014-09-26,Graham AnnableAnthony Stacchi,60000000.0,133,PG,Focus Features,Animation,1,0,269,9,72361,17275239.0,3.0,33.9814217138379,0
http://www.boxofficemojo.com/movies/?id=lastexorcism2.htm,The Last Exorcism Part II,15179302.0,88.0,2013-03-01,Ed Gass-Donnelly,5000000.0,35,PG-13,CBS Films,Horror,0,0,60,3,3600,7728354.0,5.0,50.91376401892524,0
http://www.boxofficemojo.com/movies/?id=laststand.htm,The Last Stand,12050299.0,107.0,2013-01-18,Jee-woon Kim,45000000.0,42,R,Lionsgate,Action,0,0,18,1,324,6281433.0,9.0,52.126781252481784,0
http://www.boxofficemojo.com/movies/?id=lastvegas.htm,Last Vegas,63914167.0,90.0,2013-11-01,Jon Turteltaub,28000000.0,112,PG-13,CBS Films,Comedy,0,0,305,11,93025,16334566.0,3.0,25.557034952829785,1
http://www.boxofficemojo.com/movies/?id=lastwitchhunter.htm,The Last Witch Hunter,27367660.0,106.0,2015-10-23,Breck Eisner,90000000.0,70,PG-13,Lionsgate/Summit,Action Fantasy,0,0,296,10,87616,10812861.0,4.0,39.50962924853641,0
http://www.boxofficemojo.com/movies/?id=leafmen.htm,Epic,107518682.0,102.0,2013-05-24,Chris Wedge,100000000.0,119,PG,Fox,Animation,0,0,144,5,20736,33531068.0,4.0,31.186271423974485,0
http://www.boxofficemojo.com/movies/?id=leftbehind2014.htm,Left Behind,14019924.0,105.0,2014-10-03,Vic Armstrong,16000000.0,70,PG-13,Freestyle Releasing,Thriller,0,0,276,10,76176,6300147.0,6.0,44.93709808983272,0
http://www.boxofficemojo.com/movies/?id=legendary2016.htm,Kong: Skull Island,168052812.0,118.0,2017-03-10,Jordan Vogt-Roberts,185000000.0,98,PG-13,Warner Bros.,Action / Adventure,1,0,69,3,4761,61025472.0,1.0,36.31327037836177,0
http://www.boxofficemojo.com/movies/?id=lego.htm,The LEGO Movie,257760692.0,100.0,2014-02-07,Phil LordChris Miller (II),60000000.0,210,PG,Warner Bros.,Animation,1,0,38,2,1444,69050279.0,1.0,26.788521734725943,0
http://www.boxofficemojo.com/movies/?id=lesmiserables2012.htm,Les Miserables,148809770.0,157.0,2012-12-25,Tom Hooper,61000000.0,101,PG-13,Universal,Musical,8,3,360,12,129600,27281735.0,3.0,18.333295589395778,0
http://www.boxofficemojo.com/movies/?id=letsbecops.htm,Let's Be Cops,82390774.0,104.0,2014-08-13,Luke Greenfield,17000000.0,121,R,Fox,Action Comedy,0,0,225,8,50625,17813722.0,3.0,21.621015479233147,1
http://www.boxofficemojo.com/movies/?id=life2017.htm,Life,30234022.0,103.0,2017-03-24,Daniel Espinosa,58000000.0,70,R,Sony / Columbia,Sci-Fi Thriller,0,0,83,3,6889,12501936.0,4.0,41.35055534457175,0
http://www.boxofficemojo.com/movies/?id=lifeofpi.htm,Life of Pi,124987023.0,126.0,2012-11-21,Ang Lee,120000000.0,247,PG,Fox,Adventure,11,4,326,11,106276,22451514.0,5.0,17.963076054703695,0
http://www.boxofficemojo.com/movies/?id=lightbetweenoceans.htm,The Light Between Oceans,12545979.0,132.0,2016-09-02,Derek Cianfrance,20000000.0,63,PG-13,Buena Vista,Drama,0,0,246,9,60516,4765838.0,8.0,37.98697574736894,0
http://www.boxofficemojo.com/movies/?id=lockout.htm,Lockout,14326864.0,110.0,2012-04-13,James MatherStephen St. Leger,20000000.0,42,PG-13,FilmDistrict,Sci-Fi Action,0,0,104,4,10816,6231836.0,9.0,43.49755815368946,0
http://www.boxofficemojo.com/movies/?id=loganlucky.htm,Logan Lucky,27780977.0,119.0,2017-08-18,Steven Soderbergh,29000000.0,84,PG-13,Bleecker Street,Action Comedy,0,0,230,8,52900,7600036.0,3.0,27.356978842032806,1
http://www.boxofficemojo.com/movies/?id=loneranger.htm,The Lone Ranger,89302115.0,149.0,2013-07-03,Gore Verbinski,215000000.0,100,PG-13,Buena Vista,Western,2,0,184,7,33856,29210849.0,2.0,32.71014241935927,0
http://www.boxofficemojo.com/movies/?id=loopers.htm,Looper,66486205.0,118.0,2012-09-28,Rian Johnson,30000000.0,96,R,TriStar,Sci-Fi Action,0,0,272,9,73984,20801552.0,2.0,31.287019615572884,0
http://www.boxofficemojo.com/movies/?id=lorax.htm,Dr. Seuss' The Lorax,214030500.0,95.0,2012-03-02,Chris Renaud,70000000.0,147,PG,Universal,Animation,0,0,62,3,3844,70217070.0,1.0,32.80703918366775,0
http://www.boxofficemojo.com/movies/?id=lovethecoopers.htm,Love the Coopers,26302731.0,107.0,2015-11-13,Jessie Nelson,17000000.0,63,PG-13,Lionsgate,Comedy,0,0,317,11,100489,8317545.0,3.0,31.62236271206971,1
http://www.boxofficemojo.com/movies/?id=madagascar3.htm,Madagascar 3: Europe's Most Wanted,216391482.0,93.0,2012-06-08,Eric DarnellTom McGrathConrad Vernon,145000000.0,133,PG,Paramount (DreamWorks),Animation,0,0,160,6,25600,60316738.0,1.0,27.87389662593096,0
http://www.boxofficemojo.com/movies/?id=madeaswitnessprotection.htm,Tyler Perry's Madea's Witness Protection,65653242.0,114.0,2012-06-29,Tyler Perry,20000000.0,84,PG-13,Lionsgate,Comedy,0,0,181,6,32761,25390575.0,4.0,38.673756583109785,1
http://www.boxofficemojo.com/movies/?id=magicmike.htm,Magic Mike,113721571.0,110.0,2012-06-29,Steven Soderbergh,7000000.0,91,R,Warner Bros.,Comedy / Drama,0,0,181,6,32761,39127170.0,2.0,34.406111044667156,0
http://www.boxofficemojo.com/movies/?id=magicmike2.htm,Magic Mike XXL,66013057.0,115.0,2015-07-01,Gregory Jacobs,14.0,86,R,Warner Bros.,Comedy / Drama,0,0,182,7,33124,12857184.0,4.0,19.4767286720262,0
http://www.boxofficemojo.com/movies/?id=malavita.htm,The Family,36918811.0,112.0,2013-09-13,Luc Besson,30000000.0,119,R,Relativity,Action Comedy,0,0,256,9,65536,14034764.0,2.0,38.01521126994041,1
http://www.boxofficemojo.com/movies/?id=maleficient.htm,Maleficent,241410378.0,97.0,2014-05-30,Robert Stromberg,180000000.0,189,PG,Buena Vista,Fantasy,1,0,150,5,22500,69431298.0,1.0,28.760693129770917,0
http://www.boxofficemojo.com/movies/?id=mama.htm,Mama,71628180.0,100.0,2013-01-18,Andres Muschietti,15000000.0,77,PG-13,Universal,Horror,0,0,18,1,324,28402310.0,1.0,39.65242450666763,0
http://www.boxofficemojo.com/movies/?id=manonaledge.htm,Man on a Ledge,18620000.0,102.0,2012-01-27,Asger Leth,42000000.0,35,PG-13,Lionsgate/Summit,Thriller,0,0,27,1,729,8001932.0,5.0,42.97493018259936,0
http://www.boxofficemojo.com/movies/?id=manwiththeironfists.htm,The Man with the Iron Fists,15634090.0,96.0,2012-11-02,RZA,15000000.0,49,R,Universal,Action / Adventure,0,0,307,11,94249,7910980.0,4.0,50.6008344585454,0
http://www.boxofficemojo.com/movies/?id=marvel14b.htm,Captain America: The Winter Soldier,259766572.0,136.0,2014-04-04,Anthony RussoJoe Russo,170000000.0,140,PG-13,Buena Vista,Action / Adventure,1,0,94,4,8836,95023721.0,1.0,36.58042690727736,0
http://www.boxofficemojo.com/movies/?id=marvel17a.htm,Guardians of the Galaxy Vol. 2,389813101.0,137.0,2017-05-05,James Gunn,200000000.0,140,PG-13,Buena Vista,Action / Adventure,1,0,125,5,15625,146510104.0,1.0,37.58470498404311,0
http://www.boxofficemojo.com/movies/?id=marvel2014a.htm,Guardians of the Galaxy,333176600.0,121.0,2014-08-01,James Gunn,170000000.0,175,PG-13,Buena Vista,Action / Adventure,2,0,213,8,45369,94320883.0,1.0,28.309576062664664,0
http://www.boxofficemojo.com/movies/?id=marvel2016.htm,Captain America: Civil War,408084349.0,147.0,2016-05-06,Anthony RussoJoe Russo,250000000.0,140,PG-13,Buena Vista,Action / Adventure,0,0,127,5,16129,179139142.0,1.0,43.897577164862064,0
http://www.boxofficemojo.com/movies/?id=marvel2017.htm,Thor: Ragnarok,315058289.0,130.0,2017-11-03,Taika Waititi,180000000.0,133,PG-13,Buena Vista,Action / Adventure,0,0,307,11,94249,122744989.0,1.0,38.95945394409223,0
http://www.boxofficemojo.com/movies/?id=marvel716.htm,Doctor Strange,232641920.0,115.0,2016-11-04,Scott Derrickson,165000000.0,133,PG-13,Buena Vista,Action / Adventure,1,0,309,11,95481,85058311.0,1.0,36.56190208540232,0
http://www.boxofficemojo.com/movies/?id=max2015.htm,Max,42656255.0,111.0,2015-06-26,Boaz Yakin,20000000.0,112,PG,Warner Bros.,Family,0,0,177,6,31329,12155254.0,4.0,28.49583021294298,0
http://www.boxofficemojo.com/movies/?id=mazerunner.htm,The Maze Runner,102427862.0,113.0,2014-09-19,Wes Ball,34000000.0,140,PG-13,Fox,Sci-Fi Thriller,0,0,262,9,68644,32512804.0,1.0,31.74214844004066,0
http://www.boxofficemojo.com/movies/?id=mazerunner2.htm,Maze Runner: The Scorch Trials,81697192.0,131.0,2015-09-18,Wes Ball,61000000.0,126,PG-13,Fox,Action / Adventure,0,0,261,9,68121,30316510.0,1.0,37.10838678519085,0
http://www.boxofficemojo.com/movies/?id=mena.htm,American Made,51342000.0,115.0,2017-09-29,Doug Liman,50000000.0,77,R,Universal,Crime Thriller,0,0,272,9,73984,16776390.0,3.0,32.675762533598224,0
http://www.boxofficemojo.com/movies/?id=mi5.htm,Mission: Impossible - Rogue Nation,195042377.0,130.0,2015-07-31,Christopher McQuarrie,150000000.0,91,PG-13,Paramount,Action,0,0,212,7,44944,55520089.0,1.0,28.465654415194088,0
http://www.boxofficemojo.com/movies/?id=mib3.htm,MIB 3,179020854.0,106.0,2012-05-25,Barry Sonnenfeld,225000000.0,108,PG-13,Sony / Columbia,Sci-Fi Comedy,0,0,146,5,21316,54592779.0,1.0,30.49520644114456,0
http://www.boxofficemojo.com/movies/?id=michelledarnell.htm,The Boss,63285885.0,99.0,2016-04-08,Ben Falcone,29000000.0,119,R,Universal,Comedy,0,0,99,4,9801,23586645.0,1.0,37.269993143020756,1
http://www.boxofficemojo.com/movies/?id=middleschool.htm,Middle School: The Worst Years of My Life,20007149.0,89.0,2016-10-07,Steve Carr,8.0,56,PG,Lionsgate,Comedy,0,0,281,10,78961,6878437.0,7.0,34.379895906208326,1
http://www.boxofficemojo.com/movies/?id=milliondollararm.htm,Million Dollar Arm,36457627.0,124.0,2014-05-16,Craig Gillespie,25000000.0,98,PG,Buena Vista,Sports Drama,0,0,136,5,18496,10515659.0,4.0,28.843509205906354,0
http://www.boxofficemojo.com/movies/?id=minions.htm,Minions,336045770.0,91.0,2015-07-10,Pierre Coffin,74000000.0,161,PG,Universal,Animation,0,0,191,7,36481,115718405.0,1.0,34.435310701872545,0
http://www.boxofficemojo.com/movies/?id=miraclesfromheaven.htm,Miracles from Heaven,61705123.0,109.0,2016-03-16,Patricia Riggen,13000000.0,128,PG,TriStar,Drama,0,0,76,3,5776,14812393.0,3.0,24.00512677043039,0
http://www.boxofficemojo.com/movies/?id=momsnightout.htm,Moms' Night Out,10429707.0,98.0,2014-05-09,Andrew ErwinJon Erwin,5000000.0,66,PG,TriStar,Comedy,0,0,129,5,16641,4311083.0,7.0,41.33465110764857,1
http://www.boxofficemojo.com/movies/?id=moneymonster.htm,Money Monster,41012075.0,95.0,2016-05-13,Jodie Foster,27000000.0,84,R,TriStar,Drama / Thriller,0,0,134,5,17956,14788157.0,3.0,36.058056072510354,0
http://www.boxofficemojo.com/movies/?id=monumentsmen.htm,The Monuments Men,78031620.0,110.0,2014-02-07,George Clooney,70000000.0,101,PG-13,Sony / Columbia,Action Drama,0,0,38,2,1444,22003433.0,2.0,28.1980984119002,0
http://www.boxofficemojo.com/movies/?id=mortalinstruments.htm,The Mortal Instruments: City of Bones,31165421.0,120.0,2013-08-21,Harald Zwart,60000000.0,47,PG-13,Sony / Screen Gems,Fantasy Drama,0,0,233,8,54289,9336957.0,3.0,29.95934821480512,0
http://www.boxofficemojo.com/movies/?id=mortdecai.htm,Mortdecai,7696134.0,106.0,2015-01-23,David Koepp,60000000.0,28,R,Lionsgate,Action Comedy,0,0,23,1,529,4200586.0,9.0,54.580468583317284,1
http://www.boxofficemojo.com/movies/?id=mother2017.htm,mother!,17800004.0,121.0,2017-09-15,Darren Aronofsky,30000000.0,42,R,Paramount,Drama / Thriller,0,0,258,9,66564,7534673.0,3.0,42.32961408323279,0
http://www.boxofficemojo.com/movies/?id=motherdaughter.htm,Snatched,45852178.0,91.0,2017-05-12,Jonathan Levine,42000000.0,84,R,Fox,Comedy,0,0,132,5,17424,19542248.0,2.0,42.6201084711832,1
http://www.boxofficemojo.com/movies/?id=mothersday.htm,Mother's Day,32492859.0,118.0,2016-04-29,Garry Marshall,25000000.0,49,PG-13,Open Road Films,Comedy,0,0,120,4,14400,8369184.0,4.0,25.756994790763102,1
http://www.boxofficemojo.com/movies/?id=movie43.htm,Movie 43,8840453.0,97.0,2013-01-25,Elizabeth Banks*Steven Brill*Steve Carr*James Duffy*Griffin Dunne*Peter Farrelly*Patrik Forsberg*James Gunn*Bob Odenkirk*Brett Ratner*,6000000.0,49,R,Relativity,Comedy,0,0,25,1,625,4805878.0,7.0,54.362349983649025,1
http://www.boxofficemojo.com/movies/?id=mrpeabodyandsherman.htm,Mr. Peabody & Sherman,111506430.0,90.0,2014-03-07,Rob Minkoff,145000000.0,182,PG,Fox,Animation,0,0,66,3,4356,32207057.0,2.0,28.88358725142577,0
http://www.boxofficemojo.com/movies/?id=mummy2016.htm,The Mummy,80227895.0,107.0,2017-06-09,Alex Kurtzman,125000000.0,77,PG-13,Universal,Action / Adventure,0,0,160,6,25600,31688375.0,2.0,39.497951429487216,0
http://www.boxofficemojo.com/movies/?id=muppets2.htm,Muppets Most Wanted,51183113.0,112.0,2014-03-21,James Bobin,50000000.0,119,PG,Buena Vista,Family Comedy,0,0,80,3,6400,17005126.0,2.0,33.224094829870936,1
http://www.boxofficemojo.com/movies/?id=murderorientexpress17.htm,Murder on the Orient Express,102826543.0,114.0,2017-11-10,Kenneth Branagh,55000000.0,112,PG-13,Fox,Thriller,0,0,314,11,98596,28681472.0,3.0,27.89306259182515,0
http://www.boxofficemojo.com/movies/?id=mymotherscurse.htm,The Guilt Trip,37134215.0,95.0,2012-12-19,Anne Fletcher,40000000.0,79,PG-13,Paramount,Comedy,0,0,354,12,125316,5290629.0,6.0,14.24731612072586,1
http://www.boxofficemojo.com/movies/?id=needforspeed.htm,Need for Speed,43577636.0,130.0,2014-03-14,Scott Waugh,66000000.0,98,PG-13,Buena Vista,Action,0,0,73,3,5329,17844939.0,3.0,40.949763773326296,0
http://www.boxofficemojo.com/movies/?id=nerve.htm,Nerve,38583626.0,96.0,2016-07-27,Henry JoostAriel Schulman,19000000.0,72,PG-13,Lionsgate,Thriller,0,0,209,7,43681,9445456.0,8.0,24.48047780682925,0
http://www.boxofficemojo.com/movies/?id=nest.htm,Sisters,87044645.0,118.0,2015-12-18,Jason Moore,30000000.0,84,R,Universal,Comedy,0,0,352,12,123904,13922855.0,3.0,15.995073562537936,1
http://www.boxofficemojo.com/movies/?id=newline0116.htm,Lights Out,67268835.0,81.0,2016-07-22,David F. Sandberg,4.0,70,PG-13,Warner Bros. (New Line),Horror,0,0,204,7,41616,21688103.0,3.0,32.240937426670165,0
http://www.boxofficemojo.com/movies/?id=newline15.htm,Vacation,58884188.0,99.0,2015-07-29,John Francis DaleyJonathan M. Goldstein,31000000.0,93,R,Warner Bros. (New Line),Comedy,0,0,210,7,44100,14681108.0,2.0,24.932173642268786,1
http://www.boxofficemojo.com/movies/?id=newlinehorror.htm,Annabelle,84273813.0,95.0,2014-10-03,John R. Leonetti,6.0,77,R,Warner Bros. (New Line),Horror,0,0,276,10,76176,37134255.0,2.0,44.063812562984424,0
http://www.boxofficemojo.com/movies/?id=niceguys.htm,The Nice Guys,36261763.0,116.0,2016-05-20,Shane Black,50000000.0,77,R,Warner Bros.,Comedy Thriller,0,0,141,5,19881,11203270.0,4.0,30.89554691535544,1
http://www.boxofficemojo.com/movies/?id=nightatthemuseum3.htm,Night at the Museum: Secret of the Tomb,113746621.0,97.0,2014-12-19,Shawn Levy,127000000.0,203,PG,Fox,Family Adventure,0,0,353,12,124609,17100520.0,2.0,15.033870764389563,0
http://www.boxofficemojo.com/movies/?id=ninelives2016.htm,Nine Lives,19700032.0,87.0,2016-08-05,Barry Sonnenfeld,30000000.0,84,PG,EuropaCorp,Comedy,0,0,218,8,47524,6249915.0,6.0,31.725405319138567,1
http://www.boxofficemojo.com/movies/?id=noah.htm,Noah,101200044.0,138.0,2014-03-28,Darren Aronofsky,125000000.0,84,PG-13,Paramount,Drama,0,0,87,3,7569,43720472.0,1.0,43.202028647339326,0
http://www.boxofficemojo.com/movies/?id=nogooddeed13.htm,No Good Deed,52543632.0,84.0,2014-09-12,Sam Miller,13.0,52,PG-13,Sony / Screen Gems,Thriller,0,0,255,9,65025,24250283.0,1.0,46.15265842300357,0
http://www.boxofficemojo.com/movies/?id=nowyouseeme.htm,Now You See Me,117723989.0,116.0,2013-05-31,Louis Leterrier,75000000.0,119,PG-13,Lionsgate/Summit,Thriller,0,0,151,5,22801,29350389.0,2.0,24.931527761941535,0
http://www.boxofficemojo.com/movies/?id=nutjob.htm,The Nut Job,64251541.0,86.0,2014-01-17,Peter Lepeniotis,42000000.0,112,PG,Open Road Films,Animation,0,0,17,1,289,19423000.0,3.0,30.229625154048833,0
http://www.boxofficemojo.com/movies/?id=nutjob2.htm,The Nut Job 2: Nutty by Nature,28370522.0,91.0,2017-08-11,Cal Brunker,40000000.0,49,PG,Open Road Films,Animation,0,0,223,8,49729,8342311.0,3.0,29.404855504597343,0
http://www.boxofficemojo.com/movies/?id=oblivion.htm,Oblivion,89107235.0,125.0,2013-04-19,Joseph Kosinski,120000000.0,70,PG-13,Universal,Sci-Fi Adventure,0,0,109,4,11881,37054485.0,1.0,41.58414858232331,0
http://www.boxofficemojo.com/movies/?id=oculus.htm,Oculus,27695246.0,105.0,2014-04-11,Mike Flanagan,5000000.0,77,R,Relativity,Horror,0,0,101,4,10201,12005402.0,3.0,43.34824106635485,0
http://www.boxofficemojo.com/movies/?id=officechristmasparty.htm,Office Christmas Party,54767494.0,105.0,2016-12-09,Josh GordonWill Speck,45000000.0,49,R,Paramount,Comedy,0,0,344,12,118336,16890204.0,2.0,30.839833569890928,1
http://www.boxofficemojo.com/movies/?id=olympushasfallen.htm,Olympus Has Fallen,98925640.0,120.0,2013-03-22,Antoine Fuqua,70000000.0,112,R,FilmDistrict,Thriller,0,0,81,3,6561,30373794.0,2.0,30.703661861576027,0
http://www.boxofficemojo.com/movies/?id=onedirection.htm,One Direction: This is Us,28873374.0,92.0,2013-08-30,Morgan Spurlock,10000000.0,38,PG,TriStar,Concert,0,0,242,8,58564,15815497.0,1.0,54.77536847616077,0
http://www.boxofficemojo.com/movies/?id=oneforthemoney.htm,One For the Money,26414527.0,91.0,2012-01-27,Julie Anne Robinson,40000000.0,77,PG-13,Lionsgate,Action Comedy,0,0,27,1,729,11515790.0,3.0,43.59642707211831,1
http://www.boxofficemojo.com/movies/?id=oneshot.htm,Jack Reacher,80070736.0,130.0,2012-12-21,Christopher McQuarrie,60000000.0,91,PG-13,Paramount,Crime Drama,0,0,356,12,126736,15210156.0,2.0,18.99589882625782,0
http://www.boxofficemojo.com/movies/?id=otherwoman14.htm,The Other Woman,83911193.0,109.0,2014-04-25,Nick Cassavetes,40000000.0,112,PG-13,Fox,Comedy,0,0,115,4,13225,24763752.0,1.0,29.51185785190779,1
http://www.boxofficemojo.com/movies/?id=ouija.htm,Ouija,50856010.0,89.0,2014-10-24,Stiles White,5000000.0,56,PG-13,Universal,Horror,0,0,297,10,88209,19875995.0,1.0,39.08288322265156,0
http://www.boxofficemojo.com/movies/?id=ourbrandiscrisis20115.htm,Our Brand Is Crisis,7002261.0,108.0,2015-10-30,David Gordon Green,28000000.0,49,R,Warner Bros.,Comedy / Drama,0,0,303,10,91809,3238433.0,8.0,46.24839034134832,0
http://www.boxofficemojo.com/movies/?id=outofthefurnace.htm,Out of the Furnace,11330849.0,106.0,2013-12-04,Scott Cooper,22000000.0,65,R,Relativity,Thriller,0,0,338,12,114244,5220288.0,3.0,46.07146384176508,0
http://www.boxofficemojo.com/movies/?id=oz.htm,Oz The Great and Powerful,234911825.0,127.0,2013-03-08,Sam Raimi,215000000.0,133,PG,Buena Vista,Adventure,0,0,67,3,4489,79110453.0,1.0,33.67665846536248,0
http://www.boxofficemojo.com/movies/?id=pacificrim.htm,Pacific Rim,101802906.0,131.0,2013-07-12,Guillermo del Toro,190000000.0,98,PG-13,Warner Bros.,Sci-Fi Action,0,0,193,7,37249,37285325.0,3.0,36.62501048840394,0
http://www.boxofficemojo.com/movies/?id=painandgain.htm,Pain and Gain,49875291.0,129.0,2013-04-26,Michael Bay,26000000.0,126,R,Paramount,Action,0,0,116,4,13456,20244505.0,1.0,40.59024938821911,0
http://www.boxofficemojo.com/movies/?id=pan.htm,Pan,35088320.0,111.0,2015-10-09,Joe Wright,150000000.0,91,PG,Warner Bros.,Fantasy,0,0,282,10,79524,15315435.0,3.0,43.648242492088535,0
http://www.boxofficemojo.com/movies/?id=papertowns.htm,Paper Towns,32000304.0,109.0,2015-07-24,Jake Schreier,12000000.0,84,PG-13,Fox,Drama,0,0,205,7,42025,12650140.0,6.0,39.53131195253645,0
http://www.boxofficemojo.com/movies/?id=paranormalactivity4.htm,Paranormal Activity 4,53900335.0,95.0,2012-10-19,Henry JoostAriel Schulman,5000000.0,77,R,Paramount,Horror,0,0,293,10,85849,29003866.0,1.0,53.81017761763447,0
http://www.boxofficemojo.com/movies/?id=paranormalactivity5.htm,Paranormal Activity: The Marked Ones,32462372.0,84.0,2014-01-03,Christopher B. Landon,5000000.0,49,R,Paramount,Horror,0,0,3,1,9,18343611.0,2.0,56.50730328640187,0
http://www.boxofficemojo.com/movies/?id=paranorman.htm,ParaNorman,56003051.0,93.0,2012-08-17,Chris ButlerSam Fell,60000000.0,140,PG,Focus Features,Animation,1,0,230,8,52900,14087050.0,3.0,25.154075980610415,0
http://www.boxofficemojo.com/movies/?id=parentalguidance.htm,Parental Guidance,77267296.0,104.0,2012-12-25,Andy Fickman,25000000.0,150,PG,Fox,Comedy,0,0,360,12,129600,14554053.0,4.0,18.83598074921633,1
http://www.boxofficemojo.com/movies/?id=parker.htm,Parker,17616641.0,118.0,2013-01-25,Taylor Hackford,35000000.0,70,R,FilmDistrict,Action / Crime,0,0,25,1,625,7008222.0,5.0,39.78182901042259,0
http://www.boxofficemojo.com/movies/?id=passengers2016.htm,Passengers,100014699.0,116.0,2016-12-21,Morten Tyldum,110000000.0,121,PG-13,Sony / Columbia,Sci-Fi,2,0,356,12,126736,14869736.0,3.0,14.867550618734553,0
http://www.boxofficemojo.com/movies/?id=paulblart2.htm,Paul Blart: Mall Cop 2,71038190.0,94.0,2015-04-17,Andy Fickman,30000000.0,108,PG,Sony / Columbia,Comedy,0,0,107,4,11449,23762435.0,2.0,33.450225857387416,1
http://www.boxofficemojo.com/movies/?id=percyjackson2.htm,Percy Jackson: Sea of Monsters,68559554.0,106.0,2013-08-07,Thor Freudenthal,90000000.0,177,PG,Fox,Fantasy,0,0,219,8,47961,14401054.0,4.0,21.005174566917397,0
http://www.boxofficemojo.com/movies/?id=peregrine.htm,Miss Peregrine's Home for Peculiar Children,87242834.0,127.0,2016-09-30,Tim Burton,110000000.0,133,PG-13,Fox,Fantasy,0,0,274,9,75076,28871140.0,1.0,33.09284978064789,0
http://www.boxofficemojo.com/movies/?id=pirates12.htm,The Pirates! Band of Misfits,31051126.0,88.0,2012-04-27,Peter Lord,55000000.0,101,PG,Sony / Columbia,Animation,1,0,118,4,13924,11137734.0,2.0,35.869018083273374,0
http://www.boxofficemojo.com/movies/?id=pittcotillard.htm,Allied,40098064.0,121.0,2016-11-23,Robert Zemeckis,85000000.0,65,R,Paramount,Romantic Thriller,1,0,328,11,107584,12701743.0,4.0,31.67669890496459,0
http://www.boxofficemojo.com/movies/?id=pixar2014.htm,Inside Out,356461711.0,94.0,2015-06-19,Pete Docter,175000000.0,175,PG,Buena Vista,Animation,2,1,170,6,28900,90440272.0,2.0,25.37166523335237,0
http://www.boxofficemojo.com/movies/?id=pixels.htm,Pixels,78747585.0,105.0,2015-07-24,Chris Columbus,88000000.0,108,PG-13,Sony / Columbia,Action Comedy,0,0,205,7,42025,24011616.0,2.0,30.491876036579406,1
http://www.boxofficemojo.com/movies/?id=planes.htm,Planes,90288712.0,92.0,2013-08-09,Klay Hall,50000000.0,133,PG,Buena Vista,Animation,0,0,221,8,48841,22232291.0,3.0,24.623555378661287,0
http://www.boxofficemojo.com/movies/?id=planes2.htm,Planes: Fire & Rescue,59165787.0,83.0,2014-07-18,Roberts Gannaway,50000000.0,119,PG,Buena Vista,Animation,0,0,199,7,39601,17509407.0,3.0,29.593803932668045,0
http://www.boxofficemojo.com/movies/?id=planetbboy3d.htm,Battle of the Year,8888355.0,109.0,2013-09-20,Benson Lee,20000000.0,31,PG-13,Sony / Screen Gems,Drama,0,0,263,9,69169,4603177.0,5.0,51.78885181791232,0
http://www.boxofficemojo.com/movies/?id=planetoftheapes16.htm,War for the Planet of the Apes,146880162.0,140.0,2017-07-14,Matt Reeves,150000000.0,140,PG-13,Fox,Sci-Fi Action,1,0,195,7,38025,56262929.0,1.0,38.30532880267384,0
http://www.boxofficemojo.com/movies/?id=poltergeist2015.htm,Poltergeist,47425125.0,93.0,2015-05-22,Gil Kenan,35000000.0,77,PG-13,Fox,Horror,0,0,142,5,20164,22620386.0,4.0,47.697050877567534,0
http://www.boxofficemojo.com/movies/?id=pompeii.htm,Pompeii,23219748.0,102.0,2014-02-21,Paul W.S. Anderson,100000000.0,59,PG-13,TriStar,Action Drama,0,0,52,2,2704,10340823.0,3.0,44.534604768320484,0
http://www.boxofficemojo.com/movies/?id=potc5.htm,Pirates of the Caribbean: Dead Men Tell No Tales,172558876.0,129.0,2017-05-26,Joachim RonningEspen Sandberg,230000000.0,119,PG-13,Buena Vista,Period Adventure,0,0,146,5,21316,62983253.0,1.0,36.49957305007017,0
http://www.boxofficemojo.com/movies/?id=powerrangers16.htm,Power Rangers,85364450.0,124.0,2017-03-24,Dean Israelite,100000000.0,70,PG-13,Lionsgate,Action / Adventure,0,0,83,3,6889,40300288.0,2.0,47.20968506210723,0
http://www.boxofficemojo.com/movies/?id=premiumrush.htm,Premium Rush,20275446.0,91.0,2012-08-24,David Koepp,35000000.0,59,PG-13,Sony / Columbia,Action Thriller,0,0,237,8,56169,6030164.0,8.0,29.74121506377714,0
http://www.boxofficemojo.com/movies/?id=prideprejudicezombies.htm,Pride and Prejudice and Zombies,10938134.0,108.0,2016-02-05,Burr Steers,28000000.0,28,PG-13,Sony / Screen Gems,Comedy,0,0,36,2,1296,5324240.0,6.0,48.675944178412884,1
http://www.boxofficemojo.com/movies/?id=prisoners.htm,Prisoners,61002302.0,146.0,2013-09-20,Denis Villeneuve,46000000.0,77,R,Warner Bros.,Action Thriller,1,0,263,9,69169,20817053.0,1.0,34.12502859318325,0
http://www.boxofficemojo.com/movies/?id=prometheus.htm,Prometheus,126477084.0,124.0,2012-06-08,Ridley Scott,130000000.0,105,R,Fox,Sci-Fi Action,1,0,160,6,25600,51050101.0,2.0,40.36312301444268,0
